"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Swartz_2012.xml_0184da9b-9477-4e5b-97b8-527ce9cdbef4.xml","u0184da9b-9477-4e5b-97b8-527ce9cdbef4","u1700c771-63bd-4591-be3f-ae0c5a694a2f","present","jugal-quadratojugal contact","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_09f6d273-98af-4abf-bc61-295a5ce88266.xml","u09f6d273-98af-4abf-bc61-295a5ce88266","u22ad773b-31e9-42b2-9b8b-2748fb8783a7","present","parasphenoid","parasphenoid","UBERON:0004745","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_09f6d273-98af-4abf-bc61-295a5ce88266.xml","u09f6d273-98af-4abf-bc61-295a5ce88266","u22ad773b-31e9-42b2-9b8b-2748fb8783a7","present","field","anlage","UBERON:0007688","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_09f6d273-98af-4abf-bc61-295a5ce88266.xml","u09f6d273-98af-4abf-bc61-295a5ce88266","u61535f35-ebd5-4652-b46d-443ecd6b2503","absent","parasphenoid","parasphenoid","UBERON:0004745","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_09f6d273-98af-4abf-bc61-295a5ce88266.xml","u09f6d273-98af-4abf-bc61-295a5ce88266","u61535f35-ebd5-4652-b46d-443ecd6b2503","absent","field","anlage","UBERON:0007688","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_0c977cd9-6bcf-4cb6-abcc-fbdec7a57b85.xml","u0c977cd9-6bcf-4cb6-abcc-fbdec7a57b85","u128932f1-d71f-4aeb-b859-bb6a8962d912","present","rib","rib","UBERON:0002228","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_0c977cd9-6bcf-4cb6-abcc-fbdec7a57b85.xml","u0c977cd9-6bcf-4cb6-abcc-fbdec7a57b85","u15a07f69-6b73-4fbb-8e9a-a8ea688f07a5","absent","rib","rib","UBERON:0002228","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_0d0da882-9b54-463c-8449-70c7507b5c1b.xml","u0d0da882-9b54-463c-8449-70c7507b5c1b","u3c7d4f6b-52dd-4829-816d-9a75584e9e1c","absent","blade","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_0d0da882-9b54-463c-8449-70c7507b5c1b.xml","u0d0da882-9b54-463c-8449-70c7507b5c1b","u491e8aca-7a99-4c17-97e6-74c03d201ced","small with narrow top","top","","","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Swartz_2012.xml_0d0da882-9b54-463c-8449-70c7507b5c1b.xml","u0d0da882-9b54-463c-8449-70c7507b5c1b","u491e8aca-7a99-4c17-97e6-74c03d201ced","small with narrow top","blade","","","small","decreased size","PATO:0000587","","","","","top","","","","","",""
"Swartz_2012.xml_0d0da882-9b54-463c-8449-70c7507b5c1b.xml","u0d0da882-9b54-463c-8449-70c7507b5c1b","u6c72f6ba-8ba2-433e-8624-9ace486c68a7","large with broad top","top","","","broad","increased width","PATO:0000600","","","","","","","","","","",""
"Swartz_2012.xml_0d0da882-9b54-463c-8449-70c7507b5c1b.xml","u0d0da882-9b54-463c-8449-70c7507b5c1b","u6c72f6ba-8ba2-433e-8624-9ace486c68a7","large with broad top","blade","","","large","increased size","PATO:0000586","","","","","top","","","","","",""
"Swartz_2012.xml_0fb9bf51-9ec3-4725-b925-1da37a2b203f.xml","u0fb9bf51-9ec3-4725-b925-1da37a2b203f","u0480fcd2-41be-45f3-9681-17adcf8ce81d","peak anterior to adductor fossa, dorsal margin of fossa concave","dorsal margin","dorsal margin","BSPO:0000679","concave","concave","PATO:0001857","","","","","","","","fossa","bone fossa","UBERON:0004704",""
"Swartz_2012.xml_0fb9bf51-9ec3-4725-b925-1da37a2b203f.xml","u0fb9bf51-9ec3-4725-b925-1da37a2b203f","u0480fcd2-41be-45f3-9681-17adcf8ce81d","peak anterior to adductor fossa, dorsal margin of fossa concave","adductor crest","adductor muscle","UBERON:0011145","peak","","","","","","","adductor fossa","bone fossa","UBERON:0004704","","","",""
"Swartz_2012.xml_0fb9bf51-9ec3-4725-b925-1da37a2b203f.xml","u0fb9bf51-9ec3-4725-b925-1da37a2b203f","u6ba3dcc4-cbe6-457a-9b0f-1418614c2349","peak above anterior part of adductor fossa, dorsal margin of fossa convex","dorsal margin","dorsal margin","BSPO:0000679","convex","convex","PATO:0001355","","","","","","","","fossa","bone fossa","UBERON:0004704",""
"Swartz_2012.xml_0fb9bf51-9ec3-4725-b925-1da37a2b203f.xml","u0fb9bf51-9ec3-4725-b925-1da37a2b203f","u6ba3dcc4-cbe6-457a-9b0f-1418614c2349","peak above anterior part of adductor fossa, dorsal margin of fossa convex","adductor crest","adductor muscle","UBERON:0011145","peak","","","","","","","anterior part,adductor fossa",",bone fossa",",UBERON:0004704","","","",""
"Swartz_2012.xml_0fb9bf51-9ec3-4725-b925-1da37a2b203f.xml","u0fb9bf51-9ec3-4725-b925-1da37a2b203f","e35a936f-84d7-46be-8347-567c4e48809b","absent","adductor crest","adductor muscle","UBERON:0011145","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_10562090-3854-4369-833a-4e84a230ded8.xml","u10562090-3854-4369-833a-4e84a230ded8","u6fc5f714-edaf-4236-ab32-375c6d1b1f6e","present","between postspiracular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_10562090-3854-4369-833a-4e84a230ded8.xml","u10562090-3854-4369-833a-4e84a230ded8","u6fc5f714-edaf-4236-ab32-375c6d1b1f6e","present","postspiracular","","","present","present","PATO:0000467","","","","","","","","between postspiracular","","",""
"Swartz_2012.xml_10562090-3854-4369-833a-4e84a230ded8.xml","u10562090-3854-4369-833a-4e84a230ded8","b16f599e-4376-486e-b4ad-6f24eeeb8a78","absent","between postspiracular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_10562090-3854-4369-833a-4e84a230ded8.xml","u10562090-3854-4369-833a-4e84a230ded8","b16f599e-4376-486e-b4ad-6f24eeeb8a78","absent","postspiracular","","","absent","absent","PATO:0000462","","","","","","","","between postspiracular","","",""
"Swartz_2012.xml_1293f9e2-c722-483d-8a7e-3a5d240516be.xml","u1293f9e2-c722-483d-8a7e-3a5d240516be","b7850f59-0496-49f5-b964-41cded043cdb","sutured plate with denticles or teeth","plate","","","sutured","","","","","","","","","","","","",""
"Swartz_2012.xml_13e9d734-cb86-4c6d-9f05-9336b9d52cee.xml","u13e9d734-cb86-4c6d-9f05-9336b9d52cee","u1841e7fb-2834-4565-8b41-e3c6297806d9","longer than humerus","Radial","","","longer","increased length","PATO:0000573","","","","","humerus","humerus","UBERON:0000976","","","",""
"Swartz_2012.xml_13e9d734-cb86-4c6d-9f05-9336b9d52cee.xml","u13e9d734-cb86-4c6d-9f05-9336b9d52cee","u867a4d1c-eb52-4125-9a48-a735fead7651","shorter than humerus","Radial","","","shorter","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","humerus","humerus","UBERON:0000976","","","",""
"Swartz_2012.xml_1713386d-ecc7-4229-a82e-32c828885ac3.xml","u1713386d-ecc7-4229-a82e-32c828885ac3","u70d4c809-d251-4a8e-8b54-fdf2e069c9f3","absent","Cleithral ornamentation","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_1713386d-ecc7-4229-a82e-32c828885ac3.xml","u1713386d-ecc7-4229-a82e-32c828885ac3","bf604998-935b-4b55-ae85-a8e8cc57d896","present","Cleithral ornamentation","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_1796ea89-0766-451a-9fef-436c8cc38a82.xml","u1796ea89-0766-451a-9fef-436c8cc38a82","u93d0b515-8be8-4e9a-8fea-4c3deeaf96dc","present","median gular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_1796ea89-0766-451a-9fef-436c8cc38a82.xml","u1796ea89-0766-451a-9fef-436c8cc38a82","e0e4222f-84b6-4579-a96d-19ca434a5ed0","absent","median gular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_17a4e085-de8e-4a4a-ada0-9a1424d5efc1.xml","u17a4e085-de8e-4a4a-ada0-9a1424d5efc1","da242684-a9f6-45b9-af1d-83ba113262a4","present","between intertemporal","intertemporal bone","UBERON:0011630","present","present","PATO:0000467","","","","","postfrontal","postfrontal bone","UBERON:0011168","","","",""
"Swartz_2012.xml_17a4e085-de8e-4a4a-ada0-9a1424d5efc1.xml","u17a4e085-de8e-4a4a-ada0-9a1424d5efc1","da242684-a9f6-45b9-af1d-83ba113262a4","present","intertemporal","intertemporal bone","UBERON:0011630","present","present","PATO:0000467","","","","","","","","between intertemporal, postfrontal","intertemporal bone,postfrontal bone","UBERON:0011630,UBERON:0011168",""
"Swartz_2012.xml_17a4e085-de8e-4a4a-ada0-9a1424d5efc1.xml","u17a4e085-de8e-4a4a-ada0-9a1424d5efc1","da242684-a9f6-45b9-af1d-83ba113262a4","present","postfrontal","postfrontal bone","UBERON:0011168","present","present","PATO:0000467","","","","","","","","between intertemporal, postfrontal","","",""
"Swartz_2012.xml_17a4e085-de8e-4a4a-ada0-9a1424d5efc1.xml","u17a4e085-de8e-4a4a-ada0-9a1424d5efc1","fc6f3160-542d-4e2c-a536-6daeb6c57460","absent","between intertemporal","intertemporal bone","UBERON:0011630","absent","absent","PATO:0000462","","","","","postfrontal","postfrontal bone","UBERON:0011168","","","",""
"Swartz_2012.xml_17a4e085-de8e-4a4a-ada0-9a1424d5efc1.xml","u17a4e085-de8e-4a4a-ada0-9a1424d5efc1","fc6f3160-542d-4e2c-a536-6daeb6c57460","absent","intertemporal","intertemporal bone","UBERON:0011630","absent","absent","PATO:0000462","","","","","","","","between intertemporal, postfrontal","intertemporal bone,postfrontal bone","UBERON:0011630,UBERON:0011168",""
"Swartz_2012.xml_17a4e085-de8e-4a4a-ada0-9a1424d5efc1.xml","u17a4e085-de8e-4a4a-ada0-9a1424d5efc1","fc6f3160-542d-4e2c-a536-6daeb6c57460","absent","postfrontal","postfrontal bone","UBERON:0011168","absent","absent","PATO:0000462","","","","","","","","between intertemporal, postfrontal","","",""
"Swartz_2012.xml_187d779a-798a-4a43-b00b-644ae5d6a319.xml","u187d779a-798a-4a43-b00b-644ae5d6a319","u14157ee4-e6d6-43ca-b9f2-896b8dbed7a3","cylindrical","body","multi-cellular organism","UBERON:0000468","cylindrical","cylindrical","PATO:0001873","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz_2012.xml_187d779a-798a-4a43-b00b-644ae5d6a319.xml","u187d779a-798a-4a43-b00b-644ae5d6a319","u14157ee4-e6d6-43ca-b9f2-896b8dbed7a3","cylindrical","humerus","humerus","UBERON:0000976","cylindrical","cylindrical","PATO:0001873","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz_2012.xml_187d779a-798a-4a43-b00b-644ae5d6a319.xml","u187d779a-798a-4a43-b00b-644ae5d6a319","u9c16d754-8230-45d9-90ae-6503fc083bc8","flattened rectangular","body","multi-cellular organism","UBERON:0000468","flattened rectangular","","","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz_2012.xml_187d779a-798a-4a43-b00b-644ae5d6a319.xml","u187d779a-798a-4a43-b00b-644ae5d6a319","u9c16d754-8230-45d9-90ae-6503fc083bc8","flattened rectangular","humerus","humerus","UBERON:0000976","flattened rectangular","","","","","","","","","","humerus","humerus","UBERON:0000976",""
"Swartz_2012.xml_19eec389-b309-488d-89c6-e76ad4151ee5.xml","u19eec389-b309-488d-89c6-e76ad4151ee5","u7aac32eb-4e0e-48e5-9449-a61ddc9b64fa","medial exposure in addition to the tooth row","medial exposure","","","in addition to","","","","","","","tooth row","tooth row","UBERON:0009678","","","",""
"Swartz_2012.xml_19eec389-b309-488d-89c6-e76ad4151ee5.xml","u19eec389-b309-488d-89c6-e76ad4151ee5","e410ef43-8718-4142-85d2-1a43ecc40c49","more or less confined to margins of the tooth row","dermopalatine exposure","palatine bone","UBERON:0001682","more or less","","","","","","","margin,tooth row","anatomical margin,tooth row","BSPO:0000006,UBERON:0009678","","","",""
"Swartz_2012.xml_1a3804b9-b978-49ea-987b-e8053206f0f1.xml","u1a3804b9-b978-49ea-987b-e8053206f0f1","u0a12518d-0d4d-4e47-a5e8-da7f5909eee8","present","subterminal mouth","mouth","UBERON:0000165","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_1a3804b9-b978-49ea-987b-e8053206f0f1.xml","u1a3804b9-b978-49ea-987b-e8053206f0f1","u4a7f83cf-56a9-4187-8604-4c800e8923f9","absent","subterminal mouth","mouth","UBERON:0000165","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_1b38bfab-65a8-44a0-8c5c-c92fb9244caf.xml","u1b38bfab-65a8-44a0-8c5c-c92fb9244caf","u058de359-95a7-47c8-8d1b-6859f995e48d","present","vomerine fang","cuspid;venom-injecting tooth","UBERON:0003674;UBERON:0013078","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_1b38bfab-65a8-44a0-8c5c-c92fb9244caf.xml","u1b38bfab-65a8-44a0-8c5c-c92fb9244caf","f69b1585-da54-4b9b-87da-907426bf9f96","absent","vomerine fang","cuspid;venom-injecting tooth","UBERON:0003674;UBERON:0013078","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_1b5b8261-2e1f-48b6-9c8b-46facdcdb957.xml","u1b5b8261-2e1f-48b6-9c8b-46facdcdb957","u7a3bfc46-9464-4d3e-9ca5-4606e16e032e","none","tooth","calcareous tooth","UBERON:0001091","0","count","PATO:0000070","","","","","","","","","","","0"
"Swartz_2012.xml_1b5b8261-2e1f-48b6-9c8b-46facdcdb957.xml","u1b5b8261-2e1f-48b6-9c8b-46facdcdb957","u8f4936ce-2922-44e4-8de9-1b01408b71f8","labyrinthodont","tooth","calcareous tooth","UBERON:0001091","labyrinthodont","","","","","","","","","","","","",""
"Swartz_2012.xml_1b5b8261-2e1f-48b6-9c8b-46facdcdb957.xml","u1b5b8261-2e1f-48b6-9c8b-46facdcdb957","u99aecfb7-e4b7-4642-8cef-78bd63c77afa","generalized polyplocodont","tooth","calcareous tooth","UBERON:0001091","generalized","","","","","","","","","","","","",""
"Swartz_2012.xml_1b5b8261-2e1f-48b6-9c8b-46facdcdb957.xml","u1b5b8261-2e1f-48b6-9c8b-46facdcdb957","c62f8160-b832-48e9-86df-6f0ad4adfa8d","dendrodont","tooth","calcareous tooth","UBERON:0001091","dendrodont","","","","","","","","","","","","",""
"Swartz_2012.xml_1fa8ab82-4353-463f-a6e8-c66252a1fcf2.xml","u1fa8ab82-4353-463f-a6e8-c66252a1fcf2","u39c43bf6-f596-4614-9e85-7e38bcfe6c74","absent","process","fibula","UBERON:0001446","absent","absent","PATO:0000462","","","","","","","","fibula","","",""
"Swartz_2012.xml_1fa8ab82-4353-463f-a6e8-c66252a1fcf2.xml","u1fa8ab82-4353-463f-a6e8-c66252a1fcf2","u39c43bf6-f596-4614-9e85-7e38bcfe6c74","absent","fibula","fibula","UBERON:0001446","absent","absent","PATO:0000462","","","","","","","","fibula","fibula","UBERON:0001446",""
"Swartz_2012.xml_1fa8ab82-4353-463f-a6e8-c66252a1fcf2.xml","u1fa8ab82-4353-463f-a6e8-c66252a1fcf2","u784efd84-c03f-4fd7-bd13-1e82e61c913c","present","process","fibula","UBERON:0001446","present","present","PATO:0000467","","","","","","","","fibula","","",""
"Swartz_2012.xml_1fa8ab82-4353-463f-a6e8-c66252a1fcf2.xml","u1fa8ab82-4353-463f-a6e8-c66252a1fcf2","u784efd84-c03f-4fd7-bd13-1e82e61c913c","present","fibula","fibula","UBERON:0001446","present","present","PATO:0000467","","","","","","","","fibula","fibula","UBERON:0001446",""
"Swartz_2012.xml_21b79e2f-c16a-4e2d-8480-b5dc6d9f5259.xml","u21b79e2f-c16a-4e2d-8480-b5dc6d9f5259","u34a84380-cd68-4b50-a114-c99c9f23a9ea","no","squamosal","squamous part of temporal bone","UBERON:0001695","","","","not preopercular","","","","","","","","","",""
"Swartz_2012.xml_21b79e2f-c16a-4e2d-8480-b5dc6d9f5259.xml","u21b79e2f-c16a-4e2d-8480-b5dc6d9f5259","u5a105e21-bffa-4430-b9c5-7d049904ad3d","yes","squamosal","squamous part of temporal bone","UBERON:0001695","preopercular","","","","","","","","","","","","",""
"Swartz_2012.xml_24bfb17d-2dfe-4888-85e0-a349dbba5cd0.xml","u24bfb17d-2dfe-4888-85e0-a349dbba5cd0","a0def961-0e03-4a50-a4db-86a2f55c9f1f","oriented approximately horizontally posteriorly","ilium","ilium","UBERON:0001273","oriented approximately horizontally posteriorly","","","","","","","","","","","","",""
"Swartz_2012.xml_24bfb17d-2dfe-4888-85e0-a349dbba5cd0.xml","u24bfb17d-2dfe-4888-85e0-a349dbba5cd0","a0def961-0e03-4a50-a4db-86a2f55c9f1f","oriented approximately horizontally posteriorly","posterior region","posterior region","BSPO:0000072","oriented approximately horizontally posteriorly","","","","","","","","","","process,","","",""
"Swartz_2012.xml_24bfb17d-2dfe-4888-85e0-a349dbba5cd0.xml","u24bfb17d-2dfe-4888-85e0-a349dbba5cd0","dbd1d897-3817-4cf6-b3ae-d5e9453a0638","oriented posterodorsally","ilium","ilium","UBERON:0001273","oriented posterodorsally","","","","","","","","","","","","",""
"Swartz_2012.xml_24bfb17d-2dfe-4888-85e0-a349dbba5cd0.xml","u24bfb17d-2dfe-4888-85e0-a349dbba5cd0","dbd1d897-3817-4cf6-b3ae-d5e9453a0638","oriented posterodorsally","posterior region","posterior region","BSPO:0000072","oriented posterodorsally","","","","","","","","","","process,","","",""
"Swartz_2012.xml_24df77a3-33ee-4d09-8a49-e4b86ccbb0c8.xml","u24df77a3-33ee-4d09-8a49-e4b86ccbb0c8","u639dc650-a6cb-4306-87e2-187113ee101d","absent","coracoid plate","coracoid bone","UBERON:0004743","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz_2012.xml_24df77a3-33ee-4d09-8a49-e4b86ccbb0c8.xml","u24df77a3-33ee-4d09-8a49-e4b86ccbb0c8","e0608023-82c8-4c7d-bf93-776af7e87085","present and extends ventromedially","coracoid plate","coracoid bone","UBERON:0004743","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz_2012.xml_24df77a3-33ee-4d09-8a49-e4b86ccbb0c8.xml","u24df77a3-33ee-4d09-8a49-e4b86ccbb0c8","e0608023-82c8-4c7d-bf93-776af7e87085","present and extends ventromedially","coracoid plate","coracoid bone","UBERON:0004743","extends ventromedially","","","","","","","","","","","","",""
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u13335b48-5442-4c77-905b-623138bd25ec","less than or equal to 35 percent","ethmoid","mesethmoid bone;ethmoid bone","UBERON:0011238;UBERON:0001679","35 percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","35 percent"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u13335b48-5442-4c77-905b-623138bd25ec","less than or equal to 35 percent","snout tip","nose tip","UBERON:0012128","35 percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","35 percent"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u13335b48-5442-4c77-905b-623138bd25ec","less than or equal to 35 percent","posterior margin","posterior margin","BSPO:0000672","35 percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","35 percent"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u13335b48-5442-4c77-905b-623138bd25ec","less than or equal to 35 percent","parietal","tetrapod parietal bone","UBERON:0000210","35 percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","35 percent"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u9913c7b7-8c71-42c6-aec0-ef70f6b45382","75 to 45 percent","ethmoid","mesethmoid bone;ethmoid bone","UBERON:0011238;UBERON:0001679","75-45","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","75-45"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u9913c7b7-8c71-42c6-aec0-ef70f6b45382","75 to 45 percent","snout tip","nose tip","UBERON:0012128","75-45","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","75-45"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u9913c7b7-8c71-42c6-aec0-ef70f6b45382","75 to 45 percent","posterior margin","posterior margin","BSPO:0000672","75-45","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","75-45"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","u9913c7b7-8c71-42c6-aec0-ef70f6b45382","75 to 45 percent","parietal","tetrapod parietal bone","UBERON:0000210","75-45","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","75-45"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","d4342a13-f479-4a25-8c33-19ee9473c425","greater or equal to 80 percent","percent","","","80","count","PATO:0000070","","","","","","","","","","","80"
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","d4342a13-f479-4a25-8c33-19ee9473c425","greater or equal to 80 percent","ethmoid","mesethmoid bone;ethmoid bone","UBERON:0011238;UBERON:0001679","greater","increased size","PATO:0000586","","","","","percent","","","parietal","tetrapod parietal bone","UBERON:0000210",""
"Swartz_2012.xml_24e17d58-b43f-422a-a900-f913933e1180.xml","u24e17d58-b43f-422a-a900-f913933e1180","d4342a13-f479-4a25-8c33-19ee9473c425","greater or equal to 80 percent","ethmoid","mesethmoid bone;ethmoid bone","UBERON:0011238;UBERON:0001679","equal to 80 percent","count","PATO:0000070","","","","","percent","","","parietal","tetrapod parietal bone","UBERON:0000210","equal to 80 percent"
